40,1,347890,1,13,1,0,0,0,40,1,1
41,1,196001,1,9,1,0,0,0,20,0,0
24,1,273905,0,12,1,0,0,0,50,1,0
20,0,119156,0,10,0,0,0,0,20,1,0
38,1,179488,0,10,0,0,0,1741,40,1,0
56,1,203580,1,9,1,1,0,0,35,1,0
58,1,236596,1,9,1,1,0,0,45,1,1
32,1,183916,1,9,0,0,0,0,34,0,0
40,1,207578,0,12,1,1,0,1977,60,1,1
45,1,153141,1,9,1,1,0,0,40,1,0
41,1,112763,1,15,1,0,0,0,40,0,1
42,1,390781,1,13,1,1,0,0,40,0,0
59,1,171328,0,6,0,0,0,0,30,0,0
19,1,27382,0,10,0,1,0,0,40,1,0
58,1,259014,0,10,0,0,0,0,20,1,0
42,1,303044,1,9,1,0,0,0,40,1,1
20,1,117789,1,9,0,0,0,0,40,0,0
32,1,172579,1,9,0,0,0,0,30,0,0
45,1,187666,1,11,0,1,0,0,45,0,0
50,1,204518,0,4,0,0,0,0,40,1,0
36,1,150042,1,13,0,0,0,0,40,0,0
45,1,98092,1,9,1,1,0,0,60,1,0
17,1,245918,0,7,0,0,0,0,12,1,0
59,1,146013,0,10,1,1,4064,0,40,1,0
26,1,378322,0,7,1,0,0,0,40,1,0
37,0,257295,0,10,1,1,0,0,75,1,1
19,0,218956,0,10,0,0,0,0,24,1,0
64,1,21174,1,9,1,1,0,0,40,1,1
33,1,185480,1,13,0,0,0,0,45,0,0
33,1,222205,1,9,1,0,0,0,40,0,1
61,1,69867,1,9,1,1,0,0,40,1,1
17,1,191260,0,5,0,0,1055,0,24,1,0
50,1,30653,1,14,1,0,2407,0,98,1,0
27,1,209109,1,14,0,0,0,0,35,1,0
30,1,70377,1,9,0,0,0,0,40,0,0
43,1,477983,1,9,1,0,0,0,40,1,0
44,1,170924,0,10,1,0,7298,0,40,1,1
35,1,190174,0,10,0,1,0,0,40,0,0
25,1,193787,0,10,0,1,0,0,40,0,0
24,1,279472,0,10,1,1,7298,0,48,0,1
22,1,34918,1,13,0,0,0,0,15,0,0
42,1,97688,0,10,1,0,5178,0,40,1,1
34,1,175413,0,12,0,1,0,0,45,0,0
60,1,173960,1,13,0,0,0,0,42,0,0
21,1,205759,1,9,0,0,0,0,40,1,0
57,1,425161,1,14,1,1,15024,0,40,1,1
41,1,220531,1,15,1,0,0,0,60,1,1
50,1,176609,0,10,0,0,0,0,45,1,0
25,1,371987,1,13,0,1,0,0,40,0,0
50,1,193884,0,4,1,0,0,0,40,1,0
36,1,200352,1,13,1,0,0,0,45,1,0
31,1,127595,1,9,0,0,0,0,40,0,0
29,1,220419,1,13,0,0,0,0,56,1,0
21,1,231931,0,10,0,1,0,0,45,1,0
27,1,248402,1,13,0,1,0,0,40,0,0
65,1,111095,1,9,1,0,0,0,16,1,0
37,0,57424,1,13,0,1,0,0,60,0,0
39,0,157443,1,14,1,0,3464,0,40,0,0
24,1,278130,1,9,0,0,0,0,40,1,0
38,1,169469,1,9,0,1,0,0,80,1,0
48,1,146268,1,13,1,1,7688,0,40,1,1
21,1,153718,0,10,0,0,0,0,25,0,0
31,1,217460,1,9,1,0,0,0,45,1,1
55,1,238638,1,9,1,1,4386,0,40,1,1
24,1,303296,0,10,1,1,0,0,40,0,0
43,1,173321,1,9,0,1,0,0,40,0,0
26,1,193945,0,12,0,1,0,0,45,1,0
46,1,83082,0,12,0,0,0,0,33,0,0
35,1,193815,0,12,1,1,0,0,40,1,1
41,0,34987,0,10,1,0,0,0,54,1,1
26,1,59306,1,13,0,1,0,0,40,1,0
34,1,142897,1,14,1,1,7298,0,35,1,1
19,0,860348,0,10,0,0,0,0,25,0,0
36,1,205607,1,13,0,0,0,0,40,0,1
22,1,199698,0,10,0,1,0,0,15,1,0
24,1,191954,0,10,0,1,0,0,40,1,0
77,1,138714,0,10,1,1,0,0,40,1,0
22,1,399087,0,3,1,1,0,0,40,0,0
29,1,423158,0,10,0,1,0,0,40,0,0
62,1,159841,1,9,0,0,0,0,24,0,0
39,1,174308,1,9,1,1,0,0,40,1,0
43,1,50356,0,10,1,0,0,1485,50,1,0
35,1,186110,1,9,0,0,0,0,45,1,0
29,1,200381,0,7,0,1,0,0,40,0,0
76,1,174309,1,14,1,0,0,0,10,1,0
63,1,78383,1,9,1,0,0,0,45,1,0
23,0,211601,1,11,0,0,0,0,15,0,0
43,1,187728,0,10,1,0,0,1887,50,0,1
58,1,321171,1,9,1,0,0,0,40,1,0
66,1,127921,1,9,0,0,2050,0,55,1,0
41,1,206565,0,10,0,0,0,0,45,1,0
26,1,224563,1,13,0,1,0,0,40,1,0
47,1,178686,1,11,0,0,0,0,40,1,0
55,1,98545,0,6,1,1,0,0,40,1,0
53,1,242606,1,9,1,0,0,0,40,1,0
17,1,270942,0,3,0,0,0,0,48,1,0
30,1,94235,1,9,0,0,0,0,40,1,0
49,1,71195,1,14,0,0,0,0,60,1,0
19,1,104112,1,9,0,1,0,0,30,1,0
45,1,261192,1,9,1,0,0,0,40,1,0
26,1,94936,0,12,0,1,0,0,40,1,0
38,1,296478,1,11,1,0,7298,0,40,1,1
36,1,119272,1,9,1,0,7298,0,40,1,1
33,1,85043,1,9,0,0,0,0,20,1,0
22,1,293364,0,10,0,0,0,0,40,0,0
43,1,241895,1,13,0,1,0,0,42,1,0
67,0,36135,0,7,1,0,0,0,8,1,0
30,0,151989,1,11,0,0,0,0,40,0,0
56,1,101128,0,12,1,0,0,0,25,1,0
31,1,156464,1,13,0,0,0,0,25,1,0
33,1,117963,1,13,1,1,0,0,40,1,1
26,1,192262,1,9,1,0,0,0,40,1,0
33,1,111363,1,13,1,1,0,0,40,1,1
46,1,329752,0,7,1,0,0,0,30,1,0
59,0,372020,1,13,1,0,0,0,40,1,1
38,1,95432,1,9,1,1,0,0,40,1,1
65,1,161400,0,7,0,0,0,0,40,1,0
40,1,96129,1,11,1,1,0,0,40,1,1
42,1,111949,1,9,1,1,0,0,35,0,0
26,1,117125,0,5,1,0,0,0,40,1,0
36,1,348022,0,6,1,0,0,0,24,0,0
62,1,270092,1,14,1,0,0,0,40,1,1
43,1,180609,1,13,1,0,0,0,45,1,0
43,1,174575,1,13,0,1,0,1564,45,1,1
22,1,410439,1,9,1,1,0,0,55,1,0
28,1,92262,1,9,1,0,0,0,40,1,0
56,1,183081,0,10,1,1,0,0,45,1,0
22,1,362589,0,12,0,1,0,0,15,0,0
57,1,212448,1,13,0,1,0,0,45,0,1
39,1,481060,1,9,0,1,0,0,40,0,0
26,1,185885,0,10,0,1,0,0,15,0,0
17,1,89821,0,7,0,0,0,0,10,1,0
40,1,184018,1,11,1,1,0,0,38,1,1
45,1,256649,1,9,1,1,0,0,40,1,0
44,1,160323,1,9,0,0,0,0,40,1,0
20,1,350845,0,10,0,1,0,0,10,0,0
33,1,267404,1,9,1,0,0,0,40,0,0
23,1,35633,0,10,0,1,0,0,40,1,0
46,1,80914,1,14,0,1,0,0,30,1,0
38,1,172927,1,9,1,1,0,0,50,1,0
54,1,174319,1,9,0,0,0,0,40,1,0
46,1,214955,0,3,0,0,0,2339,45,0,0
25,1,344991,0,10,1,0,0,0,40,1,0
46,1,108699,0,10,0,1,0,0,40,0,0
36,1,117312,0,10,1,0,0,0,40,0,0
23,1,396099,1,9,0,0,0,0,25,0,0
29,1,134152,1,9,0,1,0,0,40,1,0
44,1,162028,0,10,1,1,0,2415,6,0,1
19,1,25429,0,10,0,1,0,0,16,0,0
19,1,232392,1,9,0,0,0,0,40,0,0
35,1,220098,1,9,1,0,0,0,40,0,1
27,1,301302,1,13,0,0,0,0,50,1,0
46,1,277946,0,12,0,0,0,0,40,1,0
34,1,98101,1,13,1,1,7688,0,45,1,1
34,1,196164,1,9,0,0,0,0,35,0,0
44,1,115562,0,10,1,1,0,0,40,1,0
45,1,96975,0,10,0,0,0,0,40,0,0
20,0,137300,1,9,0,0,0,0,35,0,0
25,1,86872,1,13,1,1,0,0,55,1,1
52,0,132178,1,13,1,1,0,0,50,1,1
20,1,416103,0,10,0,0,0,0,40,1,0
28,1,108574,0,10,0,0,0,0,40,0,0
50,1,288353,1,13,1,0,0,0,40,1,1
34,1,227689,1,11,0,1,0,0,64,0,0
28,1,166481,0,4,1,0,0,2179,40,1,0
41,1,445382,1,14,1,1,0,1977,65,1,1
28,1,110145,1,9,1,1,0,0,40,1,0
46,1,317253,1,9,1,0,0,0,25,1,0
28,0,123147,0,10,1,0,0,1887,40,0,1
32,1,364657,0,10,1,1,0,0,50,1,0
41,1,42346,0,10,0,0,0,0,24,0,0
24,1,241951,1,9,0,0,0,0,40,0,0
33,1,118500,0,10,0,1,0,0,40,0,0
46,1,188386,1,16,1,1,15024,0,60,1,1
31,1,1033222,0,10,1,1,0,0,40,1,0
35,1,92440,0,8,0,0,0,0,50,1,1
52,1,190762,0,2,1,1,0,0,40,1,0
30,1,426017,0,7,0,0,0,0,19,0,0
34,1,243867,0,7,0,1,0,0,40,1,0
34,1,240283,1,9,0,0,0,0,40,0,0
20,1,61777,0,10,1,1,0,0,30,1,0
17,1,175024,0,7,0,0,2176,0,18,1,0
32,1,92003,1,13,1,1,0,0,40,0,1
29,1,188401,1,9,0,0,0,0,40,1,0
33,1,228528,0,6,0,0,0,0,35,0,0
25,1,133373,1,9,1,0,0,0,60,1,0
36,1,255191,1,14,0,0,0,1408,40,1,0
23,1,204653,1,9,0,0,0,0,72,1,0
63,0,222289,1,9,1,1,0,0,40,1,1
47,1,287480,1,14,1,0,0,0,40,1,0
80,0,107762,1,9,0,0,0,0,24,1,0
17,0,202521,0,7,0,0,0,0,40,1,0
40,1,204116,1,13,1,0,2174,0,40,0,0
30,1,29662,0,12,1,0,0,0,25,0,1
27,1,116358,0,10,0,0,0,1980,40,1,0
33,1,208405,1,14,1,0,0,0,50,1,1
34,1,284843,1,9,0,0,594,0,60,1,0
34,1,117018,0,10,0,0,0,0,40,0,0
23,1,81281,0,10,1,1,0,0,40,1,0
42,1,340148,0,10,1,1,0,0,40,0,0
29,1,363425,1,13,0,0,0,0,40,1,0
45,1,45857,1,9,0,1,0,0,28,0,0
24,1,191073,1,9,0,1,0,0,40,1,0
44,1,116632,0,10,1,0,0,0,40,1,1
27,1,405855,0,5,0,0,0,0,40,1,0
20,1,298227,0,10,0,1,0,0,35,1,0
44,1,290521,1,9,0,1,0,0,40,0,0
51,1,56915,1,9,1,0,0,0,40,1,0
20,1,146538,1,9,1,1,0,0,40,1,0
17,0,258872,0,7,0,0,0,0,5,0,0
19,1,206399,1,9,0,1,0,0,40,0,0
45,0,197332,0,10,1,0,0,0,55,1,1
60,1,245062,1,9,1,0,0,0,40,1,1
42,1,197583,0,12,1,1,0,0,40,1,1
44,1,234885,1,9,1,1,0,0,40,0,1
40,1,72887,1,11,1,1,0,0,40,1,1
30,1,180374,1,9,1,1,0,0,40,0,0
38,1,351299,0,10,1,0,0,0,50,1,0
23,1,54012,1,9,1,0,0,0,60,1,0
32,0,115745,0,10,1,0,0,0,40,1,0
44,1,116632,0,12,0,0,0,0,40,1,0
54,1,288825,1,9,1,0,0,0,40,1,0
32,1,132601,1,13,1,0,0,0,50,1,0
50,1,193374,0,2,1,0,0,0,40,1,0
24,1,170070,1,13,0,1,0,0,20,0,0
37,1,126708,1,9,1,1,0,0,60,0,0
52,1,35598,1,9,0,0,0,0,40,1,0
38,1,33983,0,10,1,0,0,0,40,1,0
49,1,192776,1,14,1,1,0,1977,45,1,1
30,1,118551,1,13,1,1,0,0,16,0,1
60,1,201965,0,10,0,0,0,0,40,1,1
22,0,139883,0,10,0,0,0,0,40,1,0
35,1,285020,1,9,0,0,0,0,40,1,0
30,1,303990,1,9,0,0,0,0,60,1,0
67,1,49401,1,11,0,0,0,0,24,0,0
46,1,279196,1,13,0,0,0,0,40,0,0
17,1,211870,0,5,0,0,0,0,6,1,0
22,1,281432,0,10,0,0,0,0,30,1,0
27,1,161155,0,6,0,0,0,0,40,1,0
23,1,197904,1,9,0,0,0,0,35,0,0
33,1,111746,0,12,1,0,0,0,45,1,0
43,1,170721,0,10,1,0,0,0,20,1,0
28,1,70100,1,13,0,0,0,0,20,1,0
41,1,193626,1,9,1,0,0,0,40,0,0
52,0,271749,0,8,0,0,594,0,40,1,0
25,1,189775,0,10,1,1,0,0,20,0,0
63,0,401531,0,2,1,0,0,0,35,1,0
59,1,286967,1,9,1,0,0,0,45,1,0
45,1,164427,1,13,0,0,0,0,40,0,0
38,1,91039,1,13,1,1,15024,0,60,1,1
40,1,347934,1,9,0,0,0,0,35,0,0
46,1,371373,1,9,0,1,0,0,40,1,0
35,1,32220,0,12,0,1,0,0,60,0,0
34,1,187251,1,9,0,0,0,0,25,0,0
33,1,178107,1,13,0,0,0,0,20,1,0
41,1,343121,1,9,0,1,0,0,36,0,0
20,1,262749,0,10,0,1,0,0,40,1,0
23,1,403107,0,3,0,0,0,0,40,1,0
26,1,64293,0,10,0,0,0,0,35,0,0
72,0,303588,1,9,1,0,0,0,20,1,0
23,1,324960,1,9,0,0,0,0,40,1,0
62,1,114060,1,9,1,0,0,0,40,1,0
52,1,48925,0,10,1,1,0,0,40,1,0
58,1,180980,0,10,0,0,0,0,42,0,0
25,1,181054,1,13,0,1,0,0,40,0,0
24,1,388093,1,13,0,1,0,0,40,1,0
19,1,249609,0,10,0,0,0,0,8,1,0
43,1,112131,0,10,1,1,0,0,40,1,0
47,1,543162,1,9,0,1,0,0,40,0,0
39,1,91996,1,9,0,0,0,0,40,0,0
49,1,141944,1,11,1,0,0,1380,42,1,0
53,0,251804,0,3,0,0,0,0,30,0,0
32,1,37070,1,11,0,0,0,0,45,1,0
34,1,337587,0,10,1,0,0,0,50,1,1
28,1,189346,1,9,0,0,0,0,45,1,0
57,0,222216,1,11,0,0,0,0,38,0,0
25,1,267044,0,10,0,1,0,0,20,0,0
20,0,214635,0,10,0,0,0,0,24,1,0
21,0,204226,0,10,0,0,0,0,35,0,0
34,1,108116,1,13,1,0,0,0,50,1,1
38,0,99146,1,13,1,1,15024,0,80,1,1
50,1,196232,1,9,1,1,7688,0,50,1,1
24,1,248344,0,10,0,0,0,0,50,1,0
37,1,186035,0,10,1,1,0,0,45,1,1
44,1,177905,0,10,0,1,0,0,58,1,1
28,1,85812,0,10,1,1,0,0,40,0,0
42,1,221172,1,13,1,1,0,0,40,1,1
74,1,99183,0,10,0,1,0,0,9,0,0
38,1,190387,1,9,1,0,0,0,50,1,0
44,1,202692,1,14,1,0,0,0,40,1,0
44,1,109339,0,7,0,1,0,0,46,0,0
26,1,108658,1,9,0,1,0,0,40,1,0
36,1,197202,1,9,1,0,0,0,40,1,0
41,1,101739,0,12,1,1,0,0,50,0,1
67,1,231559,1,15,1,0,20051,0,48,1,1
39,1,207853,0,8,1,1,0,0,50,1,0
57,1,190942,0,2,0,0,0,0,30,0,0
29,1,102345,1,11,0,0,0,0,40,1,0
31,0,41493,1,13,0,0,0,0,45,0,0
34,0,190027,1,9,0,0,0,0,40,0,0
44,1,210525,0,10,1,0,0,0,40,1,0
29,1,133937,1,16,0,0,0,0,40,1,0
30,1,237903,0,10,0,0,0,0,40,0,0
27,1,163862,1,9,0,0,0,0,40,1,0
27,1,201872,0,10,1,1,0,0,50,1,0
32,1,84179,1,9,0,0,0,0,45,0,0
58,1,51662,0,6,1,0,0,0,8,0,0
35,1,233327,0,10,1,0,0,0,40,1,0
21,1,259510,1,9,0,0,0,0,36,1,0
28,1,184831,0,10,0,0,0,0,40,1,0
46,1,245724,0,10,0,1,0,0,50,1,0
36,1,27053,1,9,0,0,0,0,40,0,0
72,1,205343,0,7,0,1,0,0,40,0,0
35,1,229328,1,9,1,1,0,0,40,0,0
33,1,319560,1,11,0,0,0,0,40,0,1
69,1,136218,0,7,0,1,0,0,40,0,0
35,1,54576,1,9,1,1,0,0,40,1,0
